buyer_id,first_seen,source,dept,opt_in_email,opt_in_push,contactable
B02881,2026-06-20,Tournée ORBITE,31,True,False,False
B02882,2026-06-20,Tournée ORBITE,31,False,False,False
B02883,2026-06-20,Tournée ORBITE,31,False,True,False
B02884,2026-06-21,Tournée ORBITE,31,True,False,True
B02885,2026-06-21,Tournée ORBITE,31,True,False,False
B02886,2026-06-21,Tournée ORBITE,31,True,False,False
B02887,2026-06-21,Tournée ORBITE,31,True,False,True
B02888,2026-06-22,Tournée ORBITE,31,True,True,True
B02889,2026-06-22,Tournée ORBITE,31,False,False,False
B02890,2026-06-22,Tournée ORBITE,13,False,False,False
B02891,2026-06-22,Tournée ORBITE,31,True,False,False
B02892,2026-06-23,Tournée ORBITE,31,True,True,True
B02893,2026-06-23,Tournée ORBITE,31,True,False,False
B02894,2026-06-23,Tournée ORBITE,31,False,False,False
B02895,2026-06-23,Tournée ORBITE,75,False,False,False
B02896,2026-06-23,Tournée ORBITE,31,True,False,False
B02897,2026-06-23,Tournée ORBITE,13,True,True,False
B02898,2026-06-23,Tournée ORBITE,31,True,True,False
B02899,2026-06-24,Tournée ORBITE,31,True,False,True
B02900,2026-06-24,Tournée ORBITE,69,True,False,False
B02901,2026-06-24,Tournée ORBITE,31,True,False,False
B02902,2026-06-24,Tournée ORBITE,31,True,False,False
B02903,2026-06-24,Tournée ORBITE,31,True,True,False
B02904,2026-06-24,Tournée ORBITE,13,True,False,False
B02905,2026-06-24,Tournée ORBITE,31,True,False,False
B02906,2026-06-25,Tournée ORBITE,59,True,False,False
B02907,2026-06-25,Tournée ORBITE,31,False,True,False
B02908,2026-06-26,Tournée ORBITE,31,False,True,False
B02909,2026-06-26,Tournée ORBITE,31,False,False,False
B02910,2026-06-26,Tournée ORBITE,31,True,False,False
B02911,2026-06-26,Tournée ORBITE,31,True,False,False
B02912,2026-06-26,Tournée ORBITE,31,True,False,False
B02913,2026-06-26,Tournée ORBITE,31,True,True,False
B02914,2026-06-27,Tournée ORBITE,67,False,True,False
B02915,2026-06-27,Tournée ORBITE,31,True,False,False
B02916,2026-06-27,Tournée ORBITE,31,True,False,False
B02917,2026-06-27,Tournée ORBITE,31,True,False,False
B02918,2026-06-27,Tournée ORBITE,31,True,False,False
B02919,2026-06-28,Tournée ORBITE,31,True,False,False
B02920,2026-06-28,Tournée ORBITE,31,True,False,False
B02921,2026-06-28,Tournée ORBITE,31,True,False,False
B02922,2026-06-28,Tournée ORBITE,31,True,False,False
B02923,2026-06-29,Tournée ORBITE,31,False,False,False
B02924,2026-06-29,Tournée ORBITE,31,False,False,False
B02925,2026-06-29,Tournée ORBITE,31,True,True,False
B02926,2026-06-29,Tournée ORBITE,31,True,True,False
B02927,2026-06-30,Tournée ORBITE,69,True,False,False
B02928,2026-06-30,Tournée ORBITE,31,True,True,False
B02929,2026-06-30,Tournée ORBITE,31,False,False,False
B02930,2026-06-30,Tournée ORBITE,44,True,False,False
B02931,2026-06-30,Tournée ORBITE,31,True,False,False
B02932,2026-07-01,Tournée ORBITE,31,False,True,False
B02933,2026-07-01,Tournée ORBITE,31,True,True,True
B02934,2026-07-01,Tournée ORBITE,31,True,True,False
B02935,2026-07-01,Tournée ORBITE,31,True,False,False
B02936,2026-07-02,Tournée ORBITE,59,True,False,False
B02937,2026-07-02,Tournée ORBITE,31,True,True,False
B02938,2026-07-02,Tournée ORBITE,31,True,False,False
B02939,2026-07-03,Tournée ORBITE,31,True,False,False
B02940,2026-07-04,Tournée ORBITE,31,True,False,True
B02941,2026-07-04,Tournée ORBITE,BE,True,False,False
B02942,2026-07-04,Tournée ORBITE,31,True,False,True
B02943,2026-07-05,Tournée ORBITE,31,True,False,False
B02944,2026-07-06,Tournée ORBITE,31,True,False,False
B02945,2026-07-06,Tournée ORBITE,31,True,True,False
B02946,2026-07-07,Tournée ORBITE,31,True,False,True
B02947,2026-07-07,Tournée ORBITE,31,True,False,False
B02948,2026-07-08,Tournée ORBITE,31,False,False,False
B02949,2026-07-08,Tournée ORBITE,31,True,True,False
B02950,2026-07-08,Tournée ORBITE,44,False,False,False
B02951,2026-07-09,Tournée ORBITE,31,True,False,False
B02952,2026-07-09,Tournée ORBITE,31,True,False,False
B02953,2026-07-09,Tournée ORBITE,31,False,False,False
B02954,2026-07-09,Tournée ORBITE,31,True,False,False
B02955,2026-07-10,Tournée ORBITE,31,True,False,False
B02956,2026-07-10,Tournée ORBITE,31,True,False,False
B02957,2026-07-10,Tournée ORBITE,31,True,False,True
B02958,2026-07-10,Tournée ORBITE,31,True,False,False
B02959,2026-07-10,Tournée ORBITE,31,True,False,False
B02960,2026-07-10,Tournée ORBITE,31,False,False,False
B02961,2026-07-11,Tournée ORBITE,31,False,False,False
B02962,2026-07-11,Tournée ORBITE,31,True,True,False
B02963,2026-07-11,Tournée ORBITE,33,False,False,False
B02964,2026-07-11,Tournée ORBITE,31,False,True,False
B02965,2026-07-12,Tournée ORBITE,31,False,True,False
B02966,2026-07-12,Tournée ORBITE,31,True,False,False
B02967,2026-07-13,Tournée ORBITE,75,False,True,False
B02968,2026-07-13,Tournée ORBITE,31,True,False,False
B02969,2026-07-13,Tournée ORBITE,44,True,False,False
B02970,2026-07-14,Tournée ORBITE,31,True,False,False
B02971,2026-07-14,Tournée ORBITE,31,True,False,False
B02972,2026-07-14,Tournée ORBITE,75,True,False,False
B02973,2026-07-14,Tournée ORBITE,31,False,True,False
B02974,2026-07-14,Tournée ORBITE,31,False,False,False
B02975,2026-07-14,Tournée ORBITE,31,True,False,True
B02976,2026-07-15,Tournée ORBITE,31,False,False,False
B02977,2026-07-15,Tournée ORBITE,31,True,False,False
B02978,2026-07-16,Tournée ORBITE,31,True,False,False
B02979,2026-07-16,Tournée ORBITE,31,False,True,False
B02980,2026-07-16,Tournée ORBITE,44,False,True,False
B02981,2026-07-16,Tournée ORBITE,31,False,False,False
B02982,2026-07-16,Tournée ORBITE,31,True,False,False
B02983,2026-07-16,Tournée ORBITE,31,False,True,False
B02984,2026-07-16,Tournée ORBITE,35,False,False,False
B02985,2026-07-16,Tournée ORBITE,31,True,False,False
B02986,2026-07-17,Tournée ORBITE,31,False,False,False
B02987,2026-07-18,Tournée ORBITE,31,True,False,False
B02988,2026-07-19,Tournée ORBITE,31,True,False,False
B02989,2026-07-19,Tournée ORBITE,31,True,False,False
B02990,2026-07-19,Tournée ORBITE,31,True,False,False
B02991,2026-07-20,Tournée ORBITE,31,False,False,False
B02992,2026-07-20,Tournée ORBITE,31,True,False,True
B02993,2026-07-20,Tournée ORBITE,35,False,False,False
B02994,2026-07-20,Tournée ORBITE,31,True,False,False
B02995,2026-07-20,Tournée ORBITE,31,True,False,False
B02996,2026-07-21,Tournée ORBITE,31,False,False,False
B02997,2026-07-21,Tournée ORBITE,75,True,True,False
B02998,2026-07-21,Tournée ORBITE,31,True,False,False
B02999,2026-07-21,Tournée ORBITE,31,True,False,False
B03000,2026-07-22,Tournée ORBITE,31,True,False,False
B03001,2026-07-22,Tournée ORBITE,31,False,False,False
B03002,2026-07-23,Tournée ORBITE,31,True,False,False
B03003,2026-07-23,Tournée ORBITE,31,True,False,False
B03004,2026-07-23,Tournée ORBITE,31,False,False,False
B03005,2026-07-24,Tournée ORBITE,67,False,True,False
B03006,2026-07-24,Tournée ORBITE,31,True,False,True
B03007,2026-07-24,Tournée ORBITE,31,False,False,False
B03008,2026-07-24,Tournée ORBITE,31,True,False,False
B03009,2026-07-24,Tournée ORBITE,31,True,True,False
B03010,2026-07-24,Tournée ORBITE,31,False,False,False
B03011,2026-07-25,Tournée ORBITE,31,False,False,False
B03012,2026-07-25,Tournée ORBITE,35,True,False,False
B03013,2026-07-25,Tournée ORBITE,31,True,False,False
B03014,2026-07-25,Tournée ORBITE,31,True,False,False
B03015,2026-07-26,Tournée ORBITE,67,True,False,False
B03016,2026-07-26,Tournée ORBITE,31,False,False,False
B03017,2026-07-26,Tournée ORBITE,31,True,False,False
B03018,2026-07-27,Tournée ORBITE,31,True,False,False
B03019,2026-07-28,Tournée ORBITE,31,True,False,False
B03020,2026-07-28,Tournée ORBITE,69,True,False,False
B03021,2026-07-28,Tournée ORBITE,31,True,False,False
B03022,2026-07-28,Tournée ORBITE,31,False,False,False
B03023,2026-07-28,Tournée ORBITE,31,True,False,False
B03024,2026-07-28,Tournée ORBITE,BE,True,False,True
B03025,2026-07-29,Tournée ORBITE,13,False,False,False
B03026,2026-07-29,Tournée ORBITE,31,True,False,False
B03027,2026-07-29,Tournée ORBITE,31,False,False,False
B03028,2026-07-29,Tournée ORBITE,31,False,False,False
B03029,2026-07-29,Tournée ORBITE,69,False,True,False
B03030,2026-07-29,Tournée ORBITE,31,True,False,False
B03031,2026-07-29,Tournée ORBITE,75,True,False,False
B03032,2026-07-29,Tournée ORBITE,31,False,False,False
B03033,2026-07-31,Tournée ORBITE,31,False,False,False
B03034,2026-07-31,Tournée ORBITE,31,True,True,False
B03035,2026-07-31,Tournée ORBITE,31,False,False,False
B03036,2026-07-31,Tournée ORBITE,31,True,False,False
B03037,2026-07-31,Tournée ORBITE,13,True,False,False
B03038,2026-08-01,Tournée ORBITE,69,True,False,False
B03039,2026-08-01,Tournée ORBITE,13,False,False,False
B03040,2026-08-01,Tournée ORBITE,67,True,False,False
B03041,2026-08-01,Tournée ORBITE,31,True,False,False
B03042,2026-08-02,Tournée ORBITE,31,False,False,False
B03043,2026-08-02,Tournée ORBITE,35,True,False,False
B03044,2026-08-02,Tournée ORBITE,69,False,False,False
B03045,2026-08-02,Tournée ORBITE,31,True,False,True
B03046,2026-08-02,Tournée ORBITE,31,True,False,False
B03047,2026-08-02,Tournée ORBITE,31,True,False,False
B03048,2026-08-02,Tournée ORBITE,BE,False,False,False
B03049,2026-08-03,Tournée ORBITE,31,False,False,False
B03050,2026-08-03,Tournée ORBITE,31,False,False,False
B03051,2026-08-03,Tournée ORBITE,75,True,False,True
B03052,2026-08-04,Tournée ORBITE,31,False,False,False
B03053,2026-08-04,Tournée ORBITE,31,True,False,True
B03054,2026-06-16,Tournée ORBITE,44,False,False,False
B03055,2026-06-16,Tournée ORBITE,44,True,True,True
B03056,2026-06-16,Tournée ORBITE,44,True,True,False
B03057,2026-06-16,Tournée ORBITE,31,True,True,False
B03058,2026-06-16,Tournée ORBITE,44,True,False,False
B03059,2026-06-16,Tournée ORBITE,35,False,True,False
B03060,2026-06-16,Tournée ORBITE,44,True,False,True
B03061,2026-06-16,Tournée ORBITE,44,False,False,False
B03062,2026-06-16,Tournée ORBITE,44,False,True,False
B03063,2026-06-16,Tournée ORBITE,44,True,False,False
B03064,2026-06-16,Tournée ORBITE,44,False,True,False
B03065,2026-06-16,Tournée ORBITE,31,False,False,False
B03066,2026-06-16,Tournée ORBITE,44,True,False,False
B03067,2026-06-16,Tournée ORBITE,44,False,False,False
B03068,2026-06-16,Tournée ORBITE,44,True,True,False
B03069,2026-06-16,Tournée ORBITE,44,True,False,False
B03070,2026-06-16,Tournée ORBITE,69,False,False,False
B03071,2026-06-16,Tournée ORBITE,59,True,False,False
B03072,2026-06-16,Tournée ORBITE,44,True,False,False
B03073,2026-06-16,Tournée ORBITE,44,False,False,False
B03074,2026-06-16,Tournée ORBITE,44,False,False,False
B03075,2026-06-16,Tournée ORBITE,69,True,False,False
B03076,2026-06-16,Tournée ORBITE,35,True,False,False
B03077,2026-06-16,Tournée ORBITE,44,True,True,True
B03078,2026-06-16,Tournée ORBITE,44,True,False,False
B03079,2026-06-17,Tournée ORBITE,44,True,False,False
B03080,2026-06-17,Tournée ORBITE,44,False,False,False
B03081,2026-06-17,Tournée ORBITE,44,False,False,False
B03082,2026-06-17,Tournée ORBITE,44,False,False,False
B03083,2026-06-17,Tournée ORBITE,67,True,False,False
B03084,2026-06-17,Tournée ORBITE,44,True,False,False
B03085,2026-06-17,Tournée ORBITE,44,True,False,False
B03086,2026-06-17,Tournée ORBITE,44,True,True,False
B03087,2026-06-17,Tournée ORBITE,BE,True,False,False
B03088,2026-06-17,Tournée ORBITE,44,False,True,False
B03089,2026-06-17,Tournée ORBITE,44,False,False,False
B03090,2026-06-17,Tournée ORBITE,44,False,False,False
B03091,2026-06-17,Tournée ORBITE,44,True,False,False
B03092,2026-06-17,Tournée ORBITE,44,False,False,False
B03093,2026-06-17,Tournée ORBITE,44,True,False,False
B03094,2026-06-17,Tournée ORBITE,44,True,False,False
B03095,2026-06-18,Tournée ORBITE,44,True,True,False
B03096,2026-06-18,Tournée ORBITE,44,True,True,False
B03097,2026-06-18,Tournée ORBITE,44,False,True,False
B03098,2026-06-18,Tournée ORBITE,33,True,False,False
B03099,2026-06-18,Tournée ORBITE,44,False,False,False
B03100,2026-06-18,Tournée ORBITE,44,True,False,False
B03101,2026-06-18,Tournée ORBITE,44,False,True,False
B03102,2026-06-18,Tournée ORBITE,44,False,False,False
B03103,2026-06-18,Tournée ORBITE,44,False,False,False
B03104,2026-06-18,Tournée ORBITE,35,True,False,False
B03105,2026-06-19,Tournée ORBITE,34,False,True,False
B03106,2026-06-19,Tournée ORBITE,31,True,False,False
B03107,2026-06-19,Tournée ORBITE,44,True,False,False
B03108,2026-06-19,Tournée ORBITE,44,False,True,False
B03109,2026-06-19,Tournée ORBITE,44,True,False,False
B03110,2026-06-19,Tournée ORBITE,44,False,True,False
B03111,2026-06-19,Tournée ORBITE,44,True,False,False
B03112,2026-06-19,Tournée ORBITE,44,True,False,True
B03113,2026-06-19,Tournée ORBITE,44,False,False,False
B03114,2026-06-19,Tournée ORBITE,44,True,True,False
B03115,2026-06-19,Tournée ORBITE,44,True,True,False
B03116,2026-06-19,Tournée ORBITE,44,False,False,False
B03117,2026-06-19,Tournée ORBITE,44,True,False,True
B03118,2026-06-19,Tournée ORBITE,44,True,False,False
B03119,2026-06-19,Tournée ORBITE,33,False,True,False
B03120,2026-06-19,Tournée ORBITE,44,True,False,True
B03121,2026-06-19,Tournée ORBITE,44,True,True,False
B03122,2026-06-19,Tournée ORBITE,44,True,False,True
B03123,2026-06-20,Tournée ORBITE,44,True,False,False
B03124,2026-06-20,Tournée ORBITE,44,False,False,False
B03125,2026-06-20,Tournée ORBITE,44,False,False,False
B03126,2026-06-20,Tournée ORBITE,44,True,False,False
B03127,2026-06-20,Tournée ORBITE,44,False,False,False
B03128,2026-06-20,Tournée ORBITE,44,False,False,False
B03129,2026-06-20,Tournée ORBITE,44,True,False,False
B03130,2026-06-20,Tournée ORBITE,75,True,False,False
B03131,2026-06-20,Tournée ORBITE,35,True,False,False
B03132,2026-06-20,Tournée ORBITE,44,False,True,False
B03133,2026-06-20,Tournée ORBITE,44,False,False,False
B03134,2026-06-20,Tournée ORBITE,44,True,False,False
B03135,2026-06-20,Tournée ORBITE,44,True,False,False
B03136,2026-06-20,Tournée ORBITE,44,True,False,False
B03137,2026-06-21,Tournée ORBITE,44,True,False,False
B03138,2026-06-21,Tournée ORBITE,35,True,True,False
B03139,2026-06-21,Tournée ORBITE,44,True,False,False
B03140,2026-06-21,Tournée ORBITE,44,False,False,False
B03141,2026-06-22,Tournée ORBITE,44,True,True,False
B03142,2026-06-22,Tournée ORBITE,44,False,False,False
B03143,2026-06-22,Tournée ORBITE,44,True,False,False
B03144,2026-06-22,Tournée ORBITE,67,False,False,False
B03145,2026-06-22,Tournée ORBITE,44,False,False,False
B03146,2026-06-22,Tournée ORBITE,44,True,False,False
B03147,2026-06-22,Tournée ORBITE,13,True,False,False
B03148,2026-06-22,Tournée ORBITE,44,True,True,False
B03149,2026-06-22,Tournée ORBITE,31,True,False,False
B03150,2026-06-22,Tournée ORBITE,44,True,False,False
B03151,2026-06-22,Tournée ORBITE,44,True,False,True
B03152,2026-06-22,Tournée ORBITE,44,True,False,False
B03153,2026-06-22,Tournée ORBITE,44,True,True,False
B03154,2026-06-23,Tournée ORBITE,44,True,False,False
B03155,2026-06-23,Tournée ORBITE,44,False,False,False
B03156,2026-06-23,Tournée ORBITE,44,True,False,False
B03157,2026-06-23,Tournée ORBITE,44,False,False,False
B03158,2026-06-23,Tournée ORBITE,33,True,False,False
B03159,2026-06-23,Tournée ORBITE,44,True,True,False
B03160,2026-06-23,Tournée ORBITE,44,True,False,True
B03161,2026-06-23,Tournée ORBITE,44,False,False,False
B03162,2026-06-24,Tournée ORBITE,44,True,False,True
B03163,2026-06-24,Tournée ORBITE,44,True,False,False
B03164,2026-06-24,Tournée ORBITE,44,False,False,False
B03165,2026-06-24,Tournée ORBITE,44,True,True,True
B03166,2026-06-24,Tournée ORBITE,44,True,False,True
B03167,2026-06-24,Tournée ORBITE,44,False,False,False
B03168,2026-06-25,Tournée ORBITE,44,False,False,False
B03169,2026-06-25,Tournée ORBITE,44,True,False,False
B03170,2026-06-25,Tournée ORBITE,44,False,False,False
B03171,2026-06-25,Tournée ORBITE,69,True,False,False
B03172,2026-06-26,Tournée ORBITE,44,False,False,False
B03173,2026-06-26,Tournée ORBITE,59,True,False,False
B03174,2026-06-26,Tournée ORBITE,33,True,False,False
B03175,2026-06-26,Tournée ORBITE,69,True,False,False
B03176,2026-06-26,Tournée ORBITE,44,False,True,False
B03177,2026-06-26,Tournée ORBITE,69,True,False,False
B03178,2026-06-26,Tournée ORBITE,44,False,False,False
B03179,2026-06-26,Tournée ORBITE,BE,False,False,False
B03180,2026-06-26,Tournée ORBITE,44,True,False,False
B03181,2026-06-27,Tournée ORBITE,35,True,False,False
B03182,2026-06-27,Tournée ORBITE,44,True,True,False
B03183,2026-06-27,Tournée ORBITE,44,True,True,True
B03184,2026-06-27,Tournée ORBITE,44,True,False,False
B03185,2026-06-28,Tournée ORBITE,75,True,True,False
B03186,2026-06-28,Tournée ORBITE,44,False,False,False
B03187,2026-06-28,Tournée ORBITE,44,False,False,False
B03188,2026-06-28,Tournée ORBITE,44,True,False,True
B03189,2026-06-28,Tournée ORBITE,44,True,True,False
B03190,2026-06-28,Tournée ORBITE,44,True,False,False
B03191,2026-06-28,Tournée ORBITE,44,False,False,False
B03192,2026-06-29,Tournée ORBITE,44,False,False,False
B03193,2026-06-29,Tournée ORBITE,44,False,False,False
B03194,2026-06-30,Tournée ORBITE,44,True,False,False
B03195,2026-06-30,Tournée ORBITE,44,True,False,False
B03196,2026-06-30,Tournée ORBITE,44,True,False,False
B03197,2026-07-01,Tournée ORBITE,44,True,False,False
B03198,2026-07-01,Tournée ORBITE,75,True,False,True
B03199,2026-07-02,Tournée ORBITE,33,True,True,False
B03200,2026-07-03,Tournée ORBITE,44,True,False,False
B03201,2026-07-03,Tournée ORBITE,75,True,True,False
B03202,2026-07-04,Tournée ORBITE,44,False,False,False
B03203,2026-07-04,Tournée ORBITE,44,False,True,False
B03204,2026-07-05,Tournée ORBITE,69,False,True,False
B03205,2026-07-05,Tournée ORBITE,44,True,False,False
B03206,2026-07-05,Tournée ORBITE,44,True,False,False
B03207,2026-07-05,Tournée ORBITE,44,False,False,False
B03208,2026-07-07,Tournée ORBITE,44,True,False,False
B03209,2026-07-07,Tournée ORBITE,44,True,False,False
B03210,2026-07-07,Tournée ORBITE,44,False,False,False
B03211,2026-07-07,Tournée ORBITE,44,False,True,False
B03212,2026-07-08,Tournée ORBITE,44,True,False,False
B03213,2026-07-08,Tournée ORBITE,44,True,False,False
B03214,2026-07-08,Tournée ORBITE,44,True,False,True
B03215,2026-07-08,Tournée ORBITE,44,True,False,False
B03216,2026-07-08,Tournée ORBITE,44,True,False,False
B03217,2026-07-09,Tournée ORBITE,44,True,False,False
B03218,2026-07-09,Tournée ORBITE,44,False,False,False
B03219,2026-07-09,Tournée ORBITE,44,False,False,False
B03220,2026-07-10,Tournée ORBITE,44,True,True,True
B03221,2026-07-10,Tournée ORBITE,35,True,True,False
B03222,2026-07-11,Tournée ORBITE,67,False,False,False
B03223,2026-07-11,Tournée ORBITE,44,True,False,True
B03224,2026-07-11,Tournée ORBITE,44,True,False,True
B03225,2026-07-12,Tournée ORBITE,44,True,False,False
B03226,2026-07-12,Tournée ORBITE,44,False,False,False
B03227,2026-07-13,Tournée ORBITE,67,True,False,True
B03228,2026-07-13,Tournée ORBITE,44,True,False,False
B03229,2026-07-13,Tournée ORBITE,44,True,False,False
B03230,2026-07-13,Tournée ORBITE,31,True,False,False
B03231,2026-07-15,Tournée ORBITE,75,False,False,False
B03232,2026-07-16,Tournée ORBITE,44,True,False,True
B03233,2026-07-16,Tournée ORBITE,44,True,False,False
