buyer_id,recency,frequency,monetary,R,F,M,segment,contactable,opt_in_email,opt_in_push,source,dept
B02345,19,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02346,19,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02347,19,1,30.0,4,1,1,Nouveaux acheteurs,True,True,True,Tournée ORBITE,69
B02348,18,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02349,18,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02350,18,1,30.0,4,1,1,Nouveaux acheteurs,False,False,True,Tournée ORBITE,69
B02351,18,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02352,18,1,87.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B02353,18,1,90.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B02354,18,1,90.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,33
B02355,18,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02356,18,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,BE
B02357,18,1,87.0,4,1,4,Gros paniers,True,True,False,Tournée ORBITE,69
B02358,18,1,87.0,4,1,4,Gros paniers,False,False,False,Tournée ORBITE,69
B02359,18,2,86.0,4,2,4,Multi-dates,False,True,True,Tournée ORBITE,31
B02360,17,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02361,17,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02362,17,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02363,17,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02364,17,1,174.0,4,1,4,Gros paniers,False,False,False,Tournée ORBITE,69
B02365,17,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02366,16,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02367,16,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B02368,16,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02369,16,1,60.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,69
B02370,16,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,59
B02371,15,1,43.5,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02372,15,1,30.0,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02373,15,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02374,14,1,87.0,4,1,4,Gros paniers,True,True,False,Tournée ORBITE,34
B02375,14,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02376,14,2,84.64,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,44
B02377,14,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02378,13,1,30.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02379,13,1,30.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02380,13,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02381,13,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02382,13,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02383,13,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02384,13,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02385,12,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02386,12,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,59
B02387,12,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,31
B02388,12,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02389,12,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02390,12,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B02391,12,1,30.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02392,11,1,30.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02393,11,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02394,11,1,30.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02395,4,3,193.92000000000002,4,3,4,Multi-dates,True,True,False,Tournée ORBITE,69
B02396,10,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02397,10,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B02398,10,1,60.0,4,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,69
B02399,10,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02400,10,2,82.88,4,2,4,Multi-dates,False,True,True,Tournée ORBITE,69
B02401,10,1,30.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02402,10,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02403,9,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02404,9,1,90.0,4,1,4,Gros paniers,False,True,True,Tournée ORBITE,69
B02405,9,1,60.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,69
B02406,9,1,30.0,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02407,9,1,30.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02408,9,1,90.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B02409,9,2,114.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,69
B02410,8,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02411,8,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,75
B02412,8,2,109.28,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,69
B02413,8,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02414,8,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02415,8,1,30.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02416,8,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B02417,8,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02418,8,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02419,7,1,43.5,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02420,7,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02421,7,1,43.5,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02422,6,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02423,6,1,120.0,4,1,4,Gros paniers,True,True,False,Tournée ORBITE,69
B02424,6,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,67
B02425,6,2,88.0,4,2,4,Multi-dates,True,True,False,Tournée ORBITE,69
B02426,6,1,30.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B02427,6,1,90.0,4,1,4,Gros paniers,True,True,False,Tournée ORBITE,69
B02428,6,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,44
B02429,6,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02430,6,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02431,6,1,60.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,69
B02432,5,1,60.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,44
B02433,5,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02434,5,1,87.0,4,1,4,Gros paniers,True,True,True,Tournée ORBITE,69
B02435,5,1,87.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B02436,5,1,30.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02437,5,1,87.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B02438,4,1,90.0,4,1,4,Gros paniers,False,True,False,Tournée ORBITE,69
B02439,4,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,69
B02440,4,1,30.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02441,4,1,90.0,4,1,4,Gros paniers,True,True,False,Tournée ORBITE,69
B02442,4,2,86.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,69
B02443,3,2,86.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,69
B02444,3,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02445,3,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02446,3,2,139.0,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,69
B02447,3,1,30.0,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02448,2,1,120.0,4,1,4,Gros paniers,False,False,True,Tournée ORBITE,69
B02449,2,1,30.0,4,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,34
B02450,2,1,60.0,4,1,3,Nouveaux acheteurs,False,False,False,Tournée ORBITE,69
B02451,2,1,60.0,4,1,3,Nouveaux acheteurs,False,True,True,Tournée ORBITE,BE
B02452,1,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02453,1,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02454,1,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02455,1,2,88.0,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,69
B02456,1,2,88.0,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,69
B02457,1,1,60.0,4,1,3,Nouveaux acheteurs,False,False,True,Tournée ORBITE,69
B02458,1,1,60.0,4,1,3,Nouveaux acheteurs,True,True,False,Tournée ORBITE,69
B02459,0,1,60.0,4,1,3,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02460,0,2,110.0,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,69
B02461,0,1,60.0,4,1,3,Nouveaux acheteurs,True,True,True,Tournée ORBITE,69
B02462,0,2,168.2,4,2,4,Multi-dates,True,True,False,Tournée ORBITE,69
B02463,56,1,47.52,1,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02464,56,1,78.3,1,1,4,Gros paniers,False,False,False,Tournée ORBITE,44
B02465,56,1,54.0,1,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02466,56,1,47.52,1,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02467,56,1,47.52,1,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02468,56,1,54.0,1,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B02469,46,2,132.3,2,2,4,Multi-dates,False,False,False,Tournée ORBITE,34
B02470,56,1,54.0,1,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02471,56,1,54.0,1,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02472,56,1,54.0,1,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02473,56,1,78.3,1,1,4,Gros paniers,False,True,False,Tournée ORBITE,33
B02474,56,1,54.0,1,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02475,56,1,27.0,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02476,56,1,27.0,1,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02477,56,1,47.52,1,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B02478,56,1,108.0,1,1,4,Gros paniers,False,True,False,Tournée ORBITE,33
B02479,49,2,110.0,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,33
B02480,56,1,27.0,1,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02481,56,1,54.0,1,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,67
B02482,56,1,27.0,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,59
B02483,56,1,54.0,1,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02484,56,1,81.0,1,1,4,Gros paniers,False,True,False,Tournée ORBITE,33
B02485,56,1,23.76,1,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02486,56,1,54.0,1,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,34
B02487,56,1,54.0,1,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,44
B02488,55,1,81.0,2,1,4,Gros paniers,False,True,True,Tournée ORBITE,34
B02489,55,1,54.0,2,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B02490,55,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02491,55,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02492,0,2,131.0,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,33
B02493,55,1,54.0,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02494,55,1,27.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,31
B02495,55,1,54.0,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02496,55,1,54.0,2,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,69
B02497,55,1,117.45,2,1,4,Gros paniers,False,False,False,Tournée ORBITE,33
B02498,55,1,23.76,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,44
B02499,55,1,47.52,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02500,55,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02501,55,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02502,21,2,110.0,4,2,4,Multi-dates,True,True,False,Tournée ORBITE,75
B02503,55,1,54.0,2,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B02504,55,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02505,44,2,104.0,2,2,4,Multi-dates,False,False,True,Tournée ORBITE,33
B02506,54,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02507,54,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,69
B02508,54,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02509,54,1,54.0,2,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B02510,54,1,27.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02511,1,2,153.04000000000002,4,2,4,Multi-dates,False,False,True,Tournée ORBITE,31
B02512,54,1,54.0,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02513,54,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B02514,54,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02515,54,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02516,54,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B02517,54,1,54.0,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02518,54,1,27.0,2,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02519,54,1,47.52,2,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02520,54,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02521,54,1,47.52,2,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02522,54,1,47.52,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02523,54,1,27.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02524,42,2,110.0,3,2,4,Multi-dates,True,True,True,Tournée ORBITE,33
B02525,54,1,39.15,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02526,53,1,47.52,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,13
B02527,53,1,27.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02528,53,2,166.0,2,2,4,Multi-dates,False,True,True,Tournée ORBITE,33
B02529,53,1,54.0,2,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,33
B02530,4,2,102.4,4,2,4,Multi-dates,False,True,False,Tournée ORBITE,33
B02531,53,1,47.52,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02532,53,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02533,53,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02534,53,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02535,52,1,81.0,2,1,4,Gros paniers,False,False,False,Tournée ORBITE,33
B02536,52,1,54.0,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02537,52,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02538,52,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02539,52,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02540,40,2,74.52000000000001,3,2,4,Multi-dates,False,True,False,Tournée ORBITE,BE
B02541,52,1,27.0,2,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02542,52,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02543,52,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02544,52,1,27.0,2,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02545,51,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02546,51,1,27.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02547,51,1,23.76,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02548,51,1,27.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02549,51,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02550,51,1,47.52,2,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,33
B02551,51,1,54.0,2,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B02552,51,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02553,51,1,23.76,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02554,50,1,27.0,2,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02555,50,1,47.52,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,BE
B02556,50,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02557,50,1,27.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02558,33,2,170.0,3,2,4,Multi-dates,True,True,False,Tournée ORBITE,33
B02559,49,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02560,49,1,39.15,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02561,49,1,54.0,2,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02562,48,1,27.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02563,48,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02564,48,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02565,48,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02566,47,2,100.92,2,2,4,Multi-dates,False,True,False,Tournée ORBITE,33
B02567,47,1,81.0,2,1,4,Gros paniers,False,False,False,Tournée ORBITE,35
B02568,47,1,54.0,2,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,BE
B02569,47,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02570,46,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02571,46,1,27.0,2,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02572,46,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,44
B02573,46,1,27.0,2,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,75
B02574,46,1,27.0,2,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,31
B02575,46,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02576,45,1,27.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02577,45,1,47.52,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02578,44,1,27.0,2,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,31
B02579,44,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02580,44,1,54.0,2,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,31
B02581,44,1,54.0,2,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02582,43,1,78.3,3,1,4,Gros paniers,False,False,True,Tournée ORBITE,44
B02583,43,1,78.3,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,35
B02584,43,1,27.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,75
B02585,42,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02586,42,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02587,42,1,27.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02588,42,1,54.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02589,41,1,54.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,67
B02590,41,1,54.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02591,40,1,27.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02592,39,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,31
B02593,39,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02594,39,1,54.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,33
B02595,38,1,54.0,3,1,2,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02596,38,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02597,38,1,27.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,59
B02598,37,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02599,37,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02600,35,1,108.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,33
B02601,22,2,82.0,4,2,4,Multi-dates,False,False,False,Tournée ORBITE,67
B02602,35,2,164.0,3,2,4,Multi-dates,False,True,False,Tournée ORBITE,33
B02603,35,1,54.0,3,1,2,Nouveaux acheteurs,False,False,True,Tournée ORBITE,59
B02604,34,1,117.45,3,1,4,Gros paniers,False,False,False,Tournée ORBITE,33
B02605,34,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02606,34,1,27.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02607,34,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02608,34,1,27.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02609,32,1,78.3,3,1,4,Gros paniers,False,True,True,Tournée ORBITE,33
B02610,31,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,34
B02611,31,1,27.0,3,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02612,30,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,75
B02613,30,1,54.0,3,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
B02614,30,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02615,30,1,54.0,3,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02616,30,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,59
B02617,29,1,81.0,3,1,4,Gros paniers,False,True,False,Tournée ORBITE,33
B02618,29,1,81.0,3,1,4,Gros paniers,False,False,True,Tournée ORBITE,33
B02619,29,1,27.0,3,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02620,29,2,94.6,3,2,4,Multi-dates,False,True,False,Tournée ORBITE,33
B02621,28,1,27.0,3,1,1,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02622,27,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02623,27,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02624,27,1,54.0,3,1,2,Nouveaux acheteurs,False,False,False,Tournée ORBITE,33
B02625,26,1,27.0,4,1,1,Nouveaux acheteurs,True,True,False,Tournée ORBITE,33
B02626,23,1,54.0,4,1,2,Nouveaux acheteurs,True,True,True,Tournée ORBITE,33
B02627,23,1,27.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02628,22,1,27.0,4,1,1,Nouveaux acheteurs,False,True,True,Tournée ORBITE,59
B02629,22,1,54.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02630,21,1,54.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,13
B02631,19,1,27.0,4,1,1,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02632,19,3,128.52,4,3,4,Multi-dates,False,True,False,Tournée ORBITE,59
B02633,18,1,54.0,4,1,2,Nouveaux acheteurs,False,True,False,Tournée ORBITE,33
B02634,17,1,54.0,4,1,2,Nouveaux acheteurs,False,True,True,Tournée ORBITE,33
